sub,amg_hipp,amg_vmpfc,amg_SnM,amgM,trial,condition
sub-173,0.6689481116758679,0.3843529709028223,0.4553613090289681,0.075794310625,52,CSplus2
sub-173,0.6294421610233477,0.5973143437371886,0.11187952769714168,0.20683005512500002,53,CSminus2
sub-173,0.8204361428657188,0.2813624024306268,0.16371903254095446,0.19617481812499998,54,CSminus2
sub-173,0.7944726079871904,0.5313258339169974,0.5654393410707231,0.11203034375000002,55,CSplus2
sub-173,0.8140577937983956,0.35259050298358385,-0.22378200577311042,-0.23609094375,56,CSminusUS2
sub-173,0.9005674638432484,0.8725128703841531,0.5841770636834746,0.37755282570000004,57,CSplus2
sub-173,0.1396170269493341,0.17082831345351318,0.1483888330732734,-0.07904241125,58,CSminus2
sub-173,0.8434534969925617,0.26644468374940344,0.15813208822960054,-0.53561962875,59,CSplus2
sub-173,-0.48750325289916113,-0.6324166084960072,0.4243655135953118,-0.00016079225000000322,60,CSminus2
sub-173,0.9340580143767564,0.1523422551271225,0.5550280882609036,0.2746926747499999,61,CSminusUS2
sub-173,0.8075437590337111,0.3979671393476545,0.756642672918138,-0.24330858499999997,62,CSplus2
sub-173,0.9472793462705454,0.44525602743579484,-0.03768172209672241,0.2726100575,63,CSplus2
sub-173,0.8395303755925371,0.8421958819866503,0.3607179860486128,-0.111152766425,64,CSminus2
sub-173,0.6734819030668049,0.6678881084488881,0.3887756622506532,-0.03447381200000002,65,CSminus2
sub-173,0.7638830242032717,-0.104016264992082,0.7065216559235213,-0.08794560099999998,66,CSplus2
sub-173,0.7427048112923587,0.25377456150359307,0.651530647965336,0.22932053862500001,67,CSminus2
sub-173,0.9162153556955044,0.7161912238761446,0.5996327373731245,-0.052160759,68,CSplus2
sub-173,0.654354391036598,0.5615473689643529,-0.03145028710118514,0.031927902499999994,69,CSminus2
sub-026,0.6214627770280075,-0.5271590692621554,0.589112129384608,-0.3146172699850055,1,CSplusUS1
sub-026,-0.03433363681327961,-0.07628450559254507,-0.03980526776075133,0.2643494575,2,CSminus1
sub-026,0.808251745181304,0.8759843150209949,0.04036458788790432,0.37251524625,3,CSplus1
sub-026,0.7874611435672842,0.6253696647815864,0.1707410005075426,-0.46223662837499996,4,CSplusUS1
sub-026,0.7689933730720573,0.2619147005031421,0.2884755091644398,0.314318636475,5,CSminus1
sub-026,-0.15305505603341205,0.4851962851721211,-0.09978666405574739,-0.19938817112499999,6,CSplus1
sub-026,0.37938731323334063,-0.38271664249610005,0.13152200698534375,-0.22507339875,7,CSplus1
sub-026,0.6793592634753688,0.1336276316843276,0.4717933344256737,-0.3161189875,8,CSminus1
sub-026,0.8965849459674246,0.3096655054780506,0.08747961422599523,0.04082514125000001,9,CSplusUS1
sub-026,0.6186548812687707,0.3197709764594651,0.5862131539790977,0.20400473875,10,CSminus1
sub-026,0.9004167691696222,0.8363682069297455,0.902297102489617,0.15237117287500002,11,CSplusUS1
sub-026,0.8521371244006938,0.5636465543264866,0.7720495136184236,0.14671057999999998,12,CSplus1
sub-026,0.917523773330408,0.7644234255189336,0.6242782028192104,0.49386506162500005,13,CSminus1
sub-026,0.5032322924107615,0.630682955082291,-0.4356053231823498,-0.42868225600000004,14,CSplus1
sub-026,0.7664637940763811,0.8593884727731518,0.8607627745687756,-0.102634487,15,CSminus1
sub-026,0.7374718981276487,0.6208785181759994,0.8563523963144208,0.23523595125000002,16,CSminus1
sub-026,0.773591600325117,0.35676494241337153,0.3382290957638151,0.41613544550000003,17,CSplus1
sub-026,0.7819167750849942,0.5378796494017333,0.7541962142158469,-0.145026753875,18,CSplusUS1
sub-026,0.896134742993764,0.6319296680096453,0.9147710689137809,-0.08170986525,19,CSminus1
sub-026,0.873584568383699,0.6210819123444313,0.8650915406955783,0.26336000225,20,CSplus1
sub-026,0.15017286223222798,0.4923656275450238,0.5104839801760573,-0.0060369854999999945,21,CSplus1
sub-026,0.8768189132855193,0.9233025591216653,0.618913209129909,0.061120900000000006,22,CSminus1
sub-026,0.821639707878992,0.33220893596452167,0.757273494809247,-0.40802176999999995,23,CSplus1
sub-026,0.764810147997371,0.6797819369108227,0.6747819887138651,0.11819191499999998,24,CSplusUS1
sub-026,0.7104174910209081,0.8699661799921586,0.7919983021658944,-0.42843426337499996,25,CSminus1
sub-026,0.9156699336616092,0.7875092396013161,0.027462888992953814,0.0722014435,26,CSplus1
sub-026,0.8763821039307225,0.6680023512241229,0.8112737515015924,-0.25022309375,27,CSminus1
sub-026,0.803813233252044,0.9029305931240253,0.68648416896503,-0.23493271749999997,28,CSplus1
sub-026,0.5608857620146318,0.6223124971489934,0.6648364158334278,0.1423390775,29,CSplus1
sub-026,0.5637335226672501,0.7488801572807657,0.08066913915533445,0.203317479125,30,CSminus1
sub-026,0.9356830190432821,0.8496133253740392,0.780255470378823,0.21428868022500003,31,CSminusUS2
sub-026,0.6150534635613616,0.8154021037674228,0.4229186840068956,-0.18046974500000001,32,CSplus2
sub-026,0.7242488472888211,0.4291799359525737,0.5628108140654667,-0.023963132499999984,33,CSminus2
sub-026,0.0945615817524048,0.5491536080659618,-0.11555187928484179,0.128849573125,34,CSminusUS2
sub-026,0.6148802145235566,0.9333348234170681,0.740017852368552,-0.09495260624999999,35,CSplus2
sub-026,0.7062128212283699,0.7690210412303141,0.7538931334640078,-0.03132497974999998,36,CSminus2
sub-026,0.8218676586129042,0.559878532228778,0.1695736712756446,-0.181011345,37,CSplus2
sub-026,0.555301079923754,0.3107146670406141,-0.20725873849159754,0.05103413524999999,38,CSminus2
sub-026,0.6859056135859494,0.026815356510677013,0.2852444209951993,0.0593260925,39,CSminus2
sub-026,0.6153407772486448,0.7178611441295594,0.7614676128757462,-0.5895516955,40,CSplus2
sub-026,0.902541255259658,0.777503850704012,0.6128661223414895,0.15539020250000002,41,CSminusUS2
sub-026,0.8570545278567393,0.6021581021781607,0.6331967967313683,0.25442165749999995,42,CSminus2
sub-026,0.6697154442723048,0.6674613975987642,0.6215272530343728,-0.0074438933749999825,43,CSplus2
sub-026,0.8490681972347075,0.6569497564482703,0.7522199687521668,-0.4355614649999999,44,CSminusUS2
sub-026,0.8016691300562985,0.7464783047952973,0.8239850839467008,0.8245072787500001,45,CSminus2
sub-026,0.8886363647915632,0.9267205243270527,0.45714645374196794,0.32138493474999996,46,CSplus2
sub-026,0.62379747334855,0.7080893100072118,0.6030726300866461,0.263490205,47,CSplus2
sub-026,0.7060586822498998,0.7410317972086409,0.8424742907375775,0.045876892500000016,48,CSminus2
sub-026,0.9358991097701951,0.6761956110304181,0.8672582587504241,-0.52982703875,49,CSplus2
sub-026,0.9495772781920676,0.7303575378458731,0.7968027127693298,0.008220035062499978,50,CSminusUS2
sub-026,0.6708285407505531,0.8069130634454277,0.8011669328986066,-0.13654943875,51,CSminus2
sub-026,0.9307053652667477,0.8658387994790726,0.7116010116476572,-0.09650653474999997,52,CSplus2
sub-026,0.9477535888132211,0.35953904705930567,-0.6403880135487244,0.11906002249999999,53,CSminus2
sub-026,0.8860501480272132,0.5665846171363856,0.43170549637666034,-0.40598827000000004,54,CSminus2
sub-026,0.9683035236265792,0.8983812271481931,-0.09559952444814275,0.02405822425000001,55,CSplus2
sub-026,0.78281632776097,0.35464810805722713,0.6082412561900467,0.51352898325,56,CSminusUS2
sub-026,0.8148130611799795,0.5110206763158547,0.7799175787436085,-0.19507081087499994,57,CSplus2
sub-026,0.9579064738626735,0.9054482363007594,0.8705141846669652,0.09480992162500004,58,CSminus2
sub-026,0.6603558816936284,0.17713744112366514,0.16209567321533772,0.34682535224999994,59,CSplus2
sub-026,0.7426061482632663,0.8117831140753363,-0.03236637071358306,-0.22523812037500002,60,CSminus2
sub-026,0.46739897633469474,0.8805320749300701,0.5383436225865627,-0.2541530375,61,CSminusUS2
sub-026,0.7697450272564204,0.7310288604409181,-0.4130464325802246,0.364729815,62,CSplus2
sub-026,0.656800414746285,0.5002876734746776,0.7062854115158846,-0.243295495375,63,CSplus2
sub-026,0.15804433285577052,0.6868044282182209,-0.2915334022600571,0.09590215875,64,CSminus2
sub-026,0.5859757754091957,-0.12959776316435692,-0.594073474175008,-0.23056747125,65,CSminus2
sub-026,0.8132230439385576,0.8192454118037469,0.7985970426971536,0.372800728875,66,CSplus2
sub-026,0.06364217727643405,0.8030233489380958,0.6251285579034956,-0.360292452875,67,CSminus2
sub-026,0.18312693485771336,0.4412407641803951,-0.15708570695753382,0.017977013125000003,68,CSplus2
sub-026,0.5476681908443733,0.5496224764276754,0.5016987702805465,0.047560242,69,CSminus2
sub-059,0.6782254438455105,0.8293764741074886,0.36720466543309055,0.2651419849042481,1,CSplusUS1
sub-059,0.5603655678925527,0.3174470914716217,0.28386730775011826,0.21937197625000002,2,CSminus1
sub-059,0.03618392320639481,0.22080901867874567,0.5585291860219628,-0.03424871875000002,3,CSplus1
sub-059,0.2727983858453624,0.12774448104833286,0.47817284152666195,-0.010895011249999968,4,CSplusUS1
sub-059,0.020094751891420792,-0.09188440724192427,-0.10303774151428116,-0.22542703662500002,5,CSminus1
sub-059,0.8908554008204755,0.902703251197705,0.4446626825576966,-0.26320411624999995,6,CSplus1
sub-059,0.792082784531277,0.2826170613391009,0.6201412989507347,-0.32740860874999994,7,CSplus1
sub-059,0.8073860749628804,0.7096982894987464,0.6471461652949327,-0.31395620462500007,8,CSminus1
sub-059,0.6400730140909596,-0.6480985829140075,0.01823575187647724,0.1523725275,9,CSplusUS1
sub-059,0.8589282410320669,0.6019831513270675,0.4203469125164026,0.318475839,10,CSminus1
sub-059,0.09650944688284388,0.3928729458840267,0.3737133628140279,0.5843397275,11,CSplusUS1
sub-059,0.4401003191164801,0.16354636580878978,-0.651541678734058,-0.4510351628375,12,CSplus1
sub-059,0.5852331807891463,0.3348963957281961,-0.01942060068254297,-0.31539015625,13,CSminus1
sub-059,0.4769531312324518,0.40141464185050585,0.6578980384730077,-0.08718614625,14,CSplus1
sub-059,0.7992861442043863,0.5484681145990897,0.5023919024768981,0.10229345200000003,15,CSminus1
sub-059,0.39715049066426733,0.7095426930271683,0.8203285108560782,-0.634311450375,16,CSminus1
sub-059,0.42457599556392517,0.6365564098221841,0.7279282406934058,0.09137117625000002,17,CSplus1
sub-059,0.8472159127184247,0.8279763690478849,0.8822843378506341,0.49998235125,18,CSplusUS1
sub-059,0.6041405466206966,0.2647873990503559,0.620451886499749,0.06689898875,19,CSminus1
sub-059,0.18275660146828107,0.6898419490172824,0.05736412827811797,0.24279403274999997,20,CSplus1
sub-059,0.49198098336258284,0.2102539963806296,0.04789000776963624,0.03612019125,21,CSplus1
sub-059,0.6744222250003632,0.6111550268682376,0.28696995784501095,-0.31934895375,22,CSminus1
sub-059,0.7085982000321921,0.10843721919610974,0.770030717540819,0.16555363125,23,CSplus1
sub-059,0.6591437635293961,0.46228451843359714,-0.4188906687638959,0.5659143900875,24,CSplusUS1
sub-059,0.6725846139144025,0.5257428320768492,0.6743714806079697,-0.17492929124999995,25,CSminus1
sub-059,-0.5873771941716405,0.3727661436094348,-0.2995905191831678,-0.12292432125,26,CSplus1
sub-059,0.44235754829825147,0.6350246860790606,0.2037067620867111,0.04818752749999999,27,CSminus1
sub-059,0.6049776980758511,0.3935551316130935,-0.03287150639982761,-0.06966583350000002,28,CSplus1
sub-059,-0.700757397415478,-0.1987307268807403,-0.4638141083836184,0.202688809375,29,CSplus1
sub-059,0.5041285360167178,0.3901382005210548,0.2136279435346256,0.0775431385,30,CSminus1
sub-059,0.5006458434147649,0.5654754382786109,-0.33861562505620696,-0.08698204924999997,31,CSminusUS2
sub-059,0.5349537413618068,0.3476444195029758,-0.06545068454788858,0.130063019,32,CSplus2
sub-059,0.8631076790846398,0.5893123964375608,0.7554635880408268,-0.09792156750000003,33,CSminus2
sub-059,0.6982558185090931,0.4976928543378239,0.005958276509582194,0.27461217000000004,34,CSminusUS2
sub-059,-0.13658234349631995,0.7639222587327741,0.015498652908005082,-0.24909864100000004,35,CSplus2
sub-059,0.5267624438658165,0.1587057434017515,0.7412193610581502,0.8115913225,36,CSminus2
sub-059,0.4028082468149697,0.6895647932750384,-0.01672354598283042,0.13795495125,37,CSplus2
sub-059,0.7642379301458978,0.7632193312182406,0.33016422422466635,-0.33276893225000004,38,CSminus2
sub-059,0.2713531659540311,0.4678600422510176,0.13596097248256955,-0.21072484374999997,39,CSminus2
sub-059,0.8622383482013285,0.8897495223249358,-0.45699923795276814,-0.22028897187500002,40,CSplus2
sub-059,0.6977916682010739,0.7093296619217464,0.31422669198120023,-0.13961958000000002,41,CSminusUS2
sub-059,0.1948792708682142,0.5135198385023189,0.06555538512054569,0.155483675,42,CSminus2
sub-059,0.2784709282628147,0.24981100846101525,-0.3870442398299426,-0.060232091249999994,43,CSplus2
sub-059,0.713729082633238,0.4546975534444825,0.5445654231391949,0.22123735500000002,44,CSminusUS2
sub-059,0.7837577970262127,0.7839765864709443,-0.2728055646521339,-0.195666893,45,CSminus2
sub-059,0.349307770038195,0.8006730074803946,0.3637535707069352,-0.043200323750000005,46,CSplus2
sub-059,0.5167279420843996,0.6335140059838331,0.23636289683776043,0.02561801249999998,47,CSplus2
sub-059,-0.1864708448325923,-0.3094572338489331,-0.45621087487568845,-0.3058292775,48,CSminus2
sub-059,0.4400246261106522,0.33877675237460547,0.18387823337376322,-0.011231006124999998,49,CSplus2
sub-059,0.8816301846603207,0.4177500655505225,0.7351446727210793,0.09829574625,50,CSminusUS2
sub-059,0.43819110034995756,0.872248525114619,0.4422413822378018,-0.27070761699999996,51,CSminus2
sub-059,0.9350891377657019,0.2919246605510779,0.795419443720182,0.026557448875,52,CSplus2
sub-059,0.6487366633874687,0.8947246224335841,0.13937593984403904,0.11092410187499999,53,CSminus2
sub-059,0.4551350240234261,0.199345295092848,-0.239320735774658,-0.180405537625,54,CSminus2
sub-059,0.2940502834516078,0.599902692088055,-0.4520922853472362,-0.22310507324999998,55,CSplus2
sub-059,0.1351523317787648,0.7937369478345866,0.06384169469462136,-0.10484252375,56,CSminusUS2
sub-059,0.21926648152655848,0.6789619292721291,0.4180660091559401,-0.26916500875,57,CSplus2
sub-059,0.5039383955705236,0.1375367426818114,0.35656076348599147,-0.016596937887500003,58,CSminus2
sub-059,0.44021366327770617,0.38004622083899314,0.08422912834228004,-0.02491839862500002,59,CSplus2
sub-059,-0.13310889623276292,0.03584220630335619,0.0546717933324041,0.53281830025,60,CSminus2
sub-059,-0.0075305926156155195,0.386018141922487,-0.25246320183994014,0.035751447500000005,61,CSminusUS2
sub-059,0.5595118440064457,0.6257706905110604,0.054336746850493056,0.079686632625,62,CSplus2
sub-059,0.4866504147684557,0.6621443565534177,-0.02305172766291097,0.09318072662499999,63,CSplus2
sub-059,0.5162842325824003,0.5640895734599338,0.2961775361066417,0.015846041875,64,CSminus2
sub-059,0.48166962489462795,0.32188775103873846,0.518047582307942,-0.023756909625000003,65,CSminus2
sub-059,0.755949278371306,0.5262422591499187,-0.4362803149024613,-0.08002036249999997,66,CSplus2
sub-059,0.6687780706616533,0.5643577099298149,0.4547036586989909,-0.14255227999999998,67,CSminus2
sub-059,0.3097925078905926,0.3267057580694198,-0.1968626804877367,0.04839807075,68,CSplus2
sub-059,0.756040584794701,0.017414024260731218,0.40367059235313846,0.20249714687500003,69,CSminus2
sub-072,0.1764724914596007,0.06865941420849432,-0.40036565526119694,0.1527190720346382,1,CSplusUS1
sub-072,0.06210611215157027,-0.46544077477801193,0.38081988177298215,0.038810275000000005,2,CSminus1
sub-072,0.5983530494189266,-0.06354753919390183,-0.2157382561527249,0.06924782249999999,3,CSplus1
sub-072,0.8264802449422817,0.10798729210024637,0.4765151018863445,-0.09263539625000002,4,CSplusUS1
sub-072,0.8232539779421473,0.4800154228114235,-0.2645661291727802,-0.15608082062499998,5,CSminus1
sub-072,-0.5812619737928202,-0.2594678939421589,0.3541801047177829,-0.20252950225,6,CSplus1
sub-072,0.3213391329831151,-0.3923707964267965,0.021980766382997383,0.03366062924999999,7,CSplus1
sub-072,0.2992358291040537,-0.18306008584052563,0.005982375749828815,0.146492982225,8,CSminus1
sub-072,0.6484274055957175,-0.4031376993566025,0.058552485002062386,-0.3272468625,9,CSplusUS1
sub-072,0.1769951202329231,0.039273909120454475,-0.46137787066875025,-0.08642443825000001,10,CSminus1
sub-072,0.7774988149501226,0.0494310742483325,-0.29190742059192093,0.13821356999999998,11,CSplusUS1
sub-072,0.3419300643337553,-0.2636137885557354,0.430252338716999,-0.15274718587500002,12,CSplus1
sub-072,0.9294277087570654,0.5066482299345618,0.026843588034777502,0.19960327125,13,CSminus1
sub-072,0.3010667929850892,-0.3102248624222858,0.09866368212494775,0.06662915375,14,CSplus1
sub-072,0.19226594438396716,-0.05584207571141622,-0.2031096430080943,0.1271657600625,15,CSminus1
sub-072,0.24080408468023498,-0.3648580673632256,0.09005345933751818,-0.03694951249999999,16,CSminus1
sub-072,0.8891043689627365,0.6157212215171096,-0.36877462229483704,0.316016076875,17,CSplus1
sub-072,0.7073448703251847,0.7692787633277413,0.2854630653695382,0.2605850965,18,CSplusUS1
sub-072,0.8008978218444783,0.7152178859526724,0.13224269899841476,-0.241061260125,19,CSminus1
sub-072,0.32947818618008484,0.8754245053291453,-0.06369027789877724,0.1328444225,20,CSplus1
sub-072,0.4571569991887786,-0.04923247897418398,0.44297363200889456,-0.111690651125,21,CSplus1
sub-072,0.6170880698444382,-0.34234409114765,0.02985938184054516,0.16369049287499998,22,CSminus1
sub-072,0.6670380077547023,-0.24088455812282303,-0.051674467963654346,0.32149559625,23,CSplus1
sub-072,0.8112343743311463,0.5794821330523388,-0.26189186325924335,-0.4826163135,24,CSplusUS1
sub-072,0.31890871902017004,0.5090894696769753,-0.08344134432159446,-0.29140521124999996,25,CSminus1
sub-072,0.43141542648717657,0.5001480848521784,-0.34377621585945906,0.033820626249999985,26,CSplus1
sub-072,0.15875330043193508,0.22661897975381742,0.3881804689587543,-0.15323586875,27,CSminus1
sub-072,0.32676925712689725,0.46136660559354237,-0.09202232648748088,-0.010187983250000004,28,CSplus1
sub-072,0.07709640311620268,0.037328591816690765,0.43776298205333536,0.3586823375,29,CSplus1
sub-072,0.03240977856979335,0.14844333995310544,0.2161662172842868,-0.0536237283,30,CSminus1
sub-072,0.9206818591931346,0.8290519484042469,-0.5106695509833502,-0.058293885125,31,CSminusUS2
sub-072,0.8790864220664093,0.746247917641799,-0.07207470248663454,-0.189664065,32,CSplus2
sub-072,0.32811546100995626,0.19781294692214083,-0.18285912666503407,-0.2649153401875,33,CSminus2
sub-072,0.788949934114162,0.7600683169249401,0.5258783244782665,0.02031614387499997,34,CSminusUS2
sub-072,-0.03338920080448339,0.13385621839519637,0.5180729304012408,-0.026610541999999994,35,CSplus2
sub-072,0.623017680109822,0.7417517256143971,0.39824691119951916,0.033490256875,36,CSminus2
sub-072,0.13648251437115733,0.060507889285176614,-0.03367592667485314,-0.05146395249999998,37,CSplus2
sub-072,0.6523336087824434,0.5127487777663979,0.6885325595202043,0.31363609625,38,CSminus2
sub-072,0.6205784716641742,0.7895618407936321,0.27404905628933285,0.14238453824999997,39,CSminus2
sub-072,0.8106626940646012,0.7144437114965801,-0.11344437034279917,0.03150230124999999,40,CSplus2
sub-072,0.8460892804849157,0.628678466990542,-0.6412179083141181,0.30755362375000006,41,CSminusUS2
sub-072,0.8471993698716536,0.8393013958804183,0.7088820208082101,-0.3101446775,42,CSminus2
sub-072,0.9004167845194191,0.8301242215801443,-0.09382420847117479,-0.52247153,43,CSplus2
sub-072,0.4579882880346015,0.30600742582161206,-0.2073560313238451,0.1724541528125,44,CSminusUS2
sub-072,0.25619937474411275,-0.15894950302605196,-0.07975075366792489,-0.24280355175,45,CSminus2
sub-072,0.806082119725819,0.6855688186027046,-0.017417952660730072,0.130567509125,46,CSplus2
sub-072,0.1663988161122011,0.3629066198752597,0.11349208364559804,0.364966956375,47,CSplus2
sub-072,0.2988161366817646,-0.2110530144877235,0.40635097443430906,-0.066188765,48,CSminus2
sub-072,0.05425853836380892,0.03825609481274815,0.2663962674583402,0.21467788775000002,49,CSplus2
sub-072,0.8642629205019499,-0.012719726883175707,0.7557290652593344,-0.092179358375,50,CSminusUS2
sub-072,0.3235806809910355,0.44733739856375915,-0.04198268174112379,-0.10184939987500001,51,CSminus2
sub-072,0.4024253448666866,-0.37243985178744765,-0.008458916502091657,0.006861307499999997,52,CSplus2
sub-072,0.41075796623277616,0.24194149224283076,-0.45931472478031043,0.21093898125,53,CSminus2
sub-072,0.4462315096491839,-0.07479992849918105,-0.22755931074129176,-0.010837735125000011,54,CSminus2
sub-072,0.9362312059024275,0.3190297217016742,-0.34795312313730503,-0.04258564799999999,55,CSplus2
sub-072,0.9661709076409818,0.35114796953473315,-0.6116861243374423,-0.19940623750000003,56,CSminusUS2
sub-072,0.8505109521965222,0.6549969385069145,-0.42974133438853257,0.027030224999999984,57,CSplus2
sub-072,0.1764571149303627,-0.2906749203732051,0.7998473767184606,-0.220017100625,58,CSminus2
sub-072,0.48215274780687756,0.5337574432805171,0.15453776008737527,0.108548152625,59,CSplus2
sub-072,0.7516726870817559,0.07374199405816503,-0.28175728406435097,0.07011058375000001,60,CSminus2
sub-072,0.6362873104534374,-0.7500671147813585,-0.17906092499644605,0.0690876935,61,CSminusUS2
sub-072,0.6637931116203343,0.34059569303909787,-0.0749613511064273,0.2518854475,62,CSplus2
sub-072,-0.21393187540525604,-0.4172721702162112,0.2558696958700137,0.013643608374999991,63,CSplus2
sub-072,0.9018855343133731,0.5348156578670484,-0.4419240803969301,-0.0010912967499999982,64,CSminus2
sub-072,0.661193874177263,0.21096283350578648,0.1860010363223265,-0.2549862039125,65,CSminus2
sub-072,0.8580573024800862,0.783153644691964,0.47894562705917704,0.098320647,66,CSplus2
sub-072,0.7447911249495647,0.293705464199091,0.527198182141989,0.0684136045,67,CSminus2
sub-072,0.5745235536740103,-0.024238501330832087,-0.594102345502472,-0.06131386375,68,CSplus2
sub-072,0.9099924130812549,0.5873396564874656,-0.13725882127522032,-0.10080899875,69,CSminus2
sub-1232,0.04777725196076692,-0.47635392957142203,0.6959893047012403,-0.11158383377179049,1,CSplusUS1
sub-1232,0.7496860358865591,0.29717955013521885,-0.09234458004025557,0.0035170092500000083,2,CSplus1
sub-1232,0.8176724439076442,-0.7895236261730627,0.6915083943112831,0.049115227500000025,3,CSminus1
sub-1232,0.8784733531785784,0.10103962325649204,0.18569460339134783,0.262626335,4,CSplusUS1
sub-1232,0.5784922802086765,-0.020875215043752567,0.39165060278858344,-0.04468752875,5,CSminus1
sub-1232,0.7112557104496258,-0.65179180409985,0.37407510192012416,-0.06186825500000001,6,CSplus1
sub-1232,0.6912267329930559,0.4977664063401955,0.8689871855738542,-0.014031079999999987,7,CSplusUS1
sub-1232,0.7470153061446004,-0.33122899738410844,0.8225404806307282,0.11605451825000003,8,CSminus1
sub-1232,0.8686925334286276,0.7030866445384427,-0.1844637336746018,-0.08540701625,9,CSplus1
sub-1232,0.9044656725850546,0.3349686563592819,0.6474912584280561,0.04693354562499999,10,CSminus1
sub-1232,0.6260200370966891,0.037189666514460915,0.46670098542094535,-0.37296190625000003,11,CSplusUS1
sub-1232,0.6572215353887138,0.3000597129997147,-0.08317933583000588,-0.06956344250000002,12,CSplus1
sub-1232,0.11544510811515868,-0.16426614812448007,-0.12332958020872889,-0.22848623625,13,CSminus1
sub-1232,0.6905816188866519,0.3633646348904803,0.36732078727330175,0.25949753775,14,CSplus1
sub-1232,0.53527572518508,-0.3848203507855083,0.17918565610350684,0.08691247300000002,15,CSminus1
sub-1232,0.43828163238939877,-0.40961598167439833,0.19018226472838734,-0.37696887375,16,CSplus1
sub-1232,0.7251483513817034,0.19932948995532532,-0.2328506975595057,-0.43992100624999997,17,CSplusUS1
sub-1232,0.8144410384894704,-0.06160074235509775,0.2146031956052118,0.415763677,18,CSminus1
sub-1232,0.7593872655278082,-0.1339973779271715,0.4277618129469106,0.40978529262499996,19,CSminus1
sub-1232,0.7890970887751138,-0.21680947249390714,0.4609626473039772,0.22366091849999997,20,CSplus1
sub-1232,0.747277821280242,0.7032208105929212,0.5468508652673993,0.14176085425000007,21,CSplus1
sub-1232,0.8788908601410759,-0.5696550884720726,0.26871809726860485,0.49349711749999997,22,CSminus1
sub-1232,-0.03797166113993428,0.2506458492146656,0.11390805011096558,0.018947603750000007,23,CSplus1
sub-1232,0.7396412490551151,0.2603066942948198,0.8907990782613597,-0.1337164199375,24,CSminus1
sub-1232,0.6802866434192637,0.5654139546978422,0.29122787985620385,-0.7679071100000001,25,CSplusUS1
sub-1232,0.5709853731141814,0.3156443189606445,0.40043848722946684,-0.38114639875,26,CSplus1
sub-1232,0.16927758270035922,-0.668025857577219,0.22539751852903323,-0.20953205375,27,CSminus1
sub-1232,0.6424591410124826,0.4888053089054364,0.21803963733675796,-0.019284104625000006,28,CSplus1
sub-1232,0.8753022118053704,0.764731904170082,0.24256115505740683,0.273614755,29,CSplus1
sub-1232,0.4038131012893523,0.4149423911535198,0.1457461712958529,0.6611621274999999,30,CSminus1
sub-1232,0.3385609534444829,0.40021488714587117,-0.13709641440105166,0.4584320844125,31,CSminusUS2
sub-1232,-0.00818275504413192,-0.43234462690909414,-0.30733924791685063,0.5366265954375,32,CSplus2
sub-1232,0.1900278022837283,-0.08263553798457612,0.2669155226573651,-0.141084056625,33,CSminus2
sub-1232,0.637538642442641,0.19922821956801448,0.08451538385560003,-0.350881623125,34,CSplus2
sub-1232,0.8256287253178486,-0.344022198787893,0.37107632946150026,-0.2987266775,35,CSminusUS2
sub-1232,0.43952476003032936,0.3864774078241758,0.5267310997611033,-0.1794968025,36,CSminus2
sub-1232,0.617686108359123,0.6368038786007627,0.06238874905644162,0.047382194249999995,37,CSplus2
sub-1232,0.8012448511444095,0.6947501272523514,0.39993457007706257,-0.17533765375000004,38,CSminus2
sub-1232,0.547214648275419,0.1554547387730421,0.4797933246499321,-0.3072292925,39,CSminus2
sub-1232,0.7074575190574554,-0.6421424968030378,0.7667794530293437,0.052868486249999985,40,CSplus2
sub-1232,0.8361170612676554,0.8405436247402518,0.38020899763377697,-0.09931476625000002,41,CSminus2
sub-1232,0.810486666147444,0.4403693180477535,0.564277519516964,0.12706130599999998,42,CSminusUS2
sub-1232,0.58284420762636,0.2773714828648419,0.7732990686268147,0.117057722125,43,CSplus2
sub-1232,0.5455547367212665,-0.08741149495569688,0.08305306087913544,0.09774397874999999,44,CSminusUS2
sub-1232,0.6700139825967905,0.14686559186959064,0.10664629898602491,0.14159221125,45,CSminus2
sub-1232,0.6010037747699567,0.678040465944042,-0.2616586698522622,-0.01762177999999999,46,CSplus2
sub-1232,0.8550126389894919,0.761707222762329,0.4655924611682406,0.11479638375,47,CSplus2
sub-1232,-0.03207849663102469,0.01370356006590441,0.05760639906582035,0.14647805375,48,CSminus2
sub-1232,0.7414866698199035,0.37916134475440944,0.46815871258113084,-0.04954132662500002,49,CSplus2
sub-1232,0.7331217512687953,0.03681062591351375,0.374800603036615,-0.33927823675,50,CSminusUS2
sub-1232,0.7689674919700679,0.07353257736241281,-0.2913522996980005,-0.35711424,51,CSminus2
sub-1232,0.7330478833294554,0.20109391481588404,-0.3085985534432199,-0.076421844125,52,CSplus2
sub-1232,0.8370264471033251,0.4683090268516934,0.09868018578552976,0.35670445800000006,53,CSminus2
sub-1232,0.8765964792942903,0.10366209592076975,0.6554276662579277,0.21252683188149998,54,CSminus2
sub-1232,0.20210371307170233,-0.21704037919216,0.8218898092281627,-0.17040565762499998,55,CSplus2
sub-1232,0.6381866868179126,0.7511926613661416,0.08400927437789918,-0.06531534624999999,56,CSminusUS2
sub-1232,-0.06949687325925819,-0.35292529010736934,-0.3324244301903608,-0.064784393125,57,CSplus2
