sub,Condition,Event.Nr,CDA.AmpSum,expected_value,pe,scr
sub-179,CSminus1,30,0.0,0.04087304322612073,-0.06629106487836973,0.0
sub-179,CSminusUS2,31,0.2004,0.24156754353305632,0.942095983874874,0.2004
sub-179,CSplus2,32,0.0,0.13224025386974136,-0.20167763394292673,0.0
sub-179,CSminus2,33,0.0,0.17717167013186058,-0.26828920557189556,0.0
sub-179,CSminusUS2,34,0.1724,0.34062465872948494,0.7964595088227779,0.1724
sub-179,CSplus2,35,0.1167,0.10748419373887795,-0.16509349855790445,0.1167
sub-179,CSminus2,36,0.0862,0.2508024321410543,-0.3762484344003438,0.0862
sub-179,CSplus2,37,0.0,0.08836989190186124,-0.1368023497106793,0.0
sub-179,CSminus2,38,0.8737,0.19014570963413627,-0.2851825958072161,0.8737
sub-179,CSminus2,39,0.0,0.14720178550748686,-0.221565214273009,0.0
sub-179,CSplus2,40,0.0,0.07339365406375804,-0.11457530429264029,0.0
sub-179,CSminusUS2,41,0.1862,0.32212782046511607,0.8245633569235846,0.1862
sub-179,CSminus2,42,0.0126,0.2390584140831701,-0.3585886239057932,0.0126
sub-179,CSplus2,43,0.0131,0.061508932795622466,-0.09687276438691497,0.0131
sub-179,CSminusUS2,44,0.1934,0.3887416586385422,0.7261896183286145,0.1934
sub-179,CSminus2,45,0.0634,0.28861348883681254,-0.43154876959283095,0.0634
sub-179,CSplus2,46,0.0573,0.05197060933329701,-0.08260406748931824,0.0573
sub-179,CSplus2,47,0.0106,0.044237911868797664,-0.0709802659070151,0.0106
sub-179,CSminus2,48,0.0,0.22014233481686224,-0.32913876549530946,0.0
sub-179,CSplus2,49,0.014,0.037911817293830315,-0.06142037617805182,0.014
sub-179,CSminusUS2,50,0.2279,0.37740395134595045,0.7431811241029186,0.2279
sub-179,CSminus2,51,0.0,0.2816933804124288,-0.4213825560421974,0.0
sub-179,CSplus2,52,0.0252,0.03269357302604257,-0.0534898382103797,0.0252
sub-179,CSminus2,53,0.0153,0.21590914145527063,-0.3230325350419953,0.0153
sub-179,CSminus2,54,0.0,0.168645422729184,-0.25320586198191697,0.0
sub-179,CSplus2,55,0.0,0.02835657670170102,-0.04685909409997307,0.0
sub-179,CSminusUS2,56,0.2063,0.3399844543263833,0.7981142629055262,0.2063
sub-179,CSplus2,57,0.0738,0.024726931867382843,-0.04127510798592391,0.0738
sub-179,CSminus2,58,0.0,0.2539550149983763,-0.3807328709169511,0.0
sub-179,CSplus2,59,0.0,0.021669767817699484,-0.036541416783348345,0.0
sub-179,CSminus2,60,0.0,0.19500098470038832,-0.29239570233761375,0.0
sub-179,CSminusUS2,61,0.2099,0.35885574279190086,0.7702490837762352,0.2099
sub-179,CSplus2,62,0.0123,0.019079465222522782,-0.032503925031138435,0.0123
sub-179,CSplus2,63,0.0177,0.016872574840166736,-0.029040640097943084,0.0177
sub-179,CSminus2,64,0.0149,0.2678081460048416,-0.401121956496568,0.0149
sub-179,CSminus2,65,0.0,0.20537950350444703,-0.3076532356044799,0.0
sub-179,CSplus2,66,0.0124,0.014982622330010168,-0.026054155558482388,0.0124
sub-179,CSminus2,67,0.0462,0.16056704574980507,-0.24138386011498028,0.0462
sub-179,CSplus2,68,0.0125,0.013356252739250694,-0.023466080038069395,0.0125
sub-179,CSminus2,69,0.0173,0.1275209934486397,-0.1926931326132885,0.0173
sub-153,CSplusUS1,1,0.0531,-0.0010707794261340675,0.5,0.0531
sub-153,CSminus1,2,0.0,-0.0003169563045081757,-0.5,0.0
sub-153,CSplus1,3,0.0,-0.0003222821232071586,-0.5885047270243057,0.0
sub-153,CSplusUS1,4,0.0216,-0.0010524379865357414,0.5264115850087077,0.0216
sub-153,CSminus1,5,0.0,-0.0003116304858091942,-0.41149527297569594,0.0
sub-153,CSplus1,6,0.0,-0.0003257650400958292,-0.5736689041652587,0.0
sub-153,CSplus1,7,0.0,-0.00030368188972405174,-0.46355071762089967,0.0
sub-153,CSminus1,8,0.0,-0.000324646106708543,-0.34940213096009737,0.0
sub-153,CSplusUS1,9,0.0422,-0.001073483952923755,0.610532525084706,0.0422
sub-153,CSminus1,10,0.0,-0.00033417881071922144,-0.3021448118035435,0.0
sub-153,CSplusUS1,11,0.0197,-0.0010979369973686465,0.48897027793727976,0.0197
sub-153,CSplus1,12,0.0,-0.0003262757264590962,-0.5920675734574941,0.0
sub-153,CSminus1,13,0.0,-0.0003386444899157001,-0.2649251900173874,0.0
sub-153,CSplus1,14,0.0,-0.00029946982370190347,-0.47509694151770826,0.0
sub-153,CSminus1,15,0.0,-0.0003385627405121634,-0.23489754343258382,0.0
sub-153,CSminus1,16,0.0,-0.0003347318842865862,-0.2102140624233733,0.0
sub-153,CSplus1,17,0.0,-0.0003150166975109877,-0.39723958781197105,0.0
sub-153,CSplusUS1,18,0.0216,-0.001082947822790427,0.6605182544633998,0.0216
sub-153,CSminus1,19,0.0,-0.000327971936520406,-0.1896115826386624,0.0
sub-153,CSplus1,20,0.0,-0.0003485364209581848,-0.47184340413746656,0.0
sub-153,CSplus1,21,0.0,-0.00031541951642589987,-0.3835304583649645,0.0
sub-153,CSminus1,22,0.0,-0.00031903911197002154,-0.17219410812234023,0.0
sub-153,CSplus1,23,0.0,-0.0003214706561245363,-0.32504036592544194,0.0
sub-153,CSplusUS1,24,0.0545,-0.0010808737618788636,0.7188412312962942,0.0545
sub-153,CSminus1,25,0.0,-0.00030858465554709446,-0.15730746988754826,0.0
sub-153,CSplus1,26,0.0,-0.0003394395210023376,-0.42383665005631455,0.0
sub-153,CSminus1,27,0.0,-0.00029714239944453514,-0.1444626800130647,0.0
sub-153,CSplus1,28,0.0,-0.000300848565475244,-0.34340779769636504,0.0
sub-153,CSplus1,29,0.0,-0.00030285659373133553,-0.29107674035649733,0.0
sub-153,CSminus1,30,0.0,-0.000285134139432927,-0.13328694159487495,0.0
sub-153,CSminusUS2,31,0.0205,-0.0010267067624557995,0.8765087898072034,0.0205
sub-153,CSplus2,32,0.0,-0.0003056274347228945,-0.2520943373938357,0.0
sub-153,CSminus2,33,0.0,-0.0002712849195682255,-0.2918575322603177,0.0
sub-153,CSminusUS2,34,0.0463,-0.0009763520046744555,0.7686373963703973,0.0463
sub-153,CSplus2,35,0.0,-0.00030556762789132923,-0.2217197277359363,0.0
sub-153,CSminus2,36,0.0,-0.00022837623664407225,-0.3718539489011542,0.0
sub-153,CSplus2,37,0.0,-0.00030266204706692657,-0.1973521614561525,0.0
sub-153,CSminus2,38,0.0,-0.00019044666639486026,-0.29281526284760595,0.0
sub-153,CSminus2,39,0.0,-0.00019557227012721617,-0.24322812525538307,0.0
sub-153,CSplus2,40,0.0,-0.00029731988606161963,-0.17737306292739752,0.0
sub-153,CSminusUS2,41,0.0317,-0.0009565718862393023,0.7925395822957491,0.0317
sub-153,CSminus2,42,0.0,-0.0002183938430646565,-0.35737983704951765,0.0
sub-153,CSplus2,43,0.0,-0.0002900305261261059,-0.16070712611291152,0.0
sub-153,CSminusUS2,44,0.0639,-0.0009379191290012346,0.7166427574198594,0.0639
sub-153,CSminus2,45,0.0,-0.00020165225747034574,-0.4136851292867451,0.0
sub-153,CSplus2,46,0.0,-0.00028128348956099587,-0.1466071739971564,0.0
sub-153,CSplus2,47,0.0,-0.0002715235133319619,-0.1345359670475989,0.0
sub-153,CSminus2,48,0.0,-0.00017294762398827482,-0.326860434942628,0.0
sub-153,CSplus2,49,0.0,-0.0002611279430454834,-0.12409648949082382,0.0
sub-153,CSminusUS2,50,0.0351,-0.000938999959508599,0.728788652176881,0.0351
sub-153,CSminus2,51,0.0,-0.00020836649255387716,-0.40766812986800716,0.0
sub-153,CSplus2,52,0.0,-0.00025040134141446796,-0.11498864043037665,0.0
sub-153,CSminus2,53,0.0,-0.00018064672855198756,-0.3239328066606856,0.0
sub-153,CSminus2,54,0.0,-0.00019287690817992384,-0.26997678201277236,0.0
sub-153,CSplus2,55,0.0,-0.00023958029638736266,-0.10698120889877928,0.0
sub-153,CSminusUS2,56,0.0363,-0.0009588103606382297,0.7696215520186531,0.0363
sub-153,CSplus2,57,0.0,-0.00022884279588314792,-0.09989312334823114,0.0
sub-153,CSminus2,58,0.0,-0.00022397302566885583,-0.3770137782449656,0.0
sub-153,CSplus2,59,0.0,-0.00021831872191578104,-0.0935805495032275,0.0
sub-153,CSminus2,60,0.0,-0.00019186664404393898,-0.3002008840097086,0.0
sub-153,CSminusUS2,61,0.0666,-0.0009539661749573858,0.7488444516813685,0.0666
sub-153,CSplus2,62,0.0,-0.00020809971295791038,-0.08792779694079672,0.0
sub-153,CSplus2,63,0.0,-0.0001982476822271547,-0.08284077542710767,0.0
sub-153,CSminus2,64,0.0,-0.00021956234175253659,-0.39216092256985086,0.0
sub-153,CSminus2,65,0.0,-0.00018851908313498024,-0.3116609967978658,0.0
sub-153,CSplus2,66,0.0,-0.0001888018325637862,-0.07824219951109251,0.0
sub-153,CSminus2,67,0.0,-0.00019797305490644928,-0.26006652048415496,0.0
sub-153,CSplus2,68,0.0,-0.00017978426664332653,-0.07406801723811232,0.0
sub-153,CSminus2,69,0.0,-0.00020785480580363372,-0.22222967480425687,0.0
sub-144,CSplusUS1,1,0.0652,0.03546863276644401,0.5,0.0652
sub-144,CSplus1,2,0.0698,0.02722551941709763,-0.5884775520383735,0.0698
sub-144,CSminus1,3,0.0858,0.02306595802046719,-0.5,0.0858
sub-144,CSplusUS1,4,0.3668,0.03437198361102848,0.5263757432464333,0.3668
sub-144,CSminus1,5,0.0,0.018906396623836603,-0.41152244796162357,0.0
sub-144,CSplus1,6,0.0158,0.02650886604544966,-0.5736255129118848,0.0158
sub-144,CSplusUS1,7,0.0769,0.033870700949773354,0.536398863576046,0.0769
sub-144,CSminus1,8,0.0688,0.0158434843826217,-0.3494206391696855,0.0688
sub-144,CSplus1,9,0.0,0.02614437792928353,-0.5664439149207133,0.0
sub-144,CSminus1,10,0.0238,0.013497225513054965,-0.3021708695042361,0.0238
sub-144,CSplusUS1,11,0.1321,0.033598021594379295,0.5417388213089159,0.1321
sub-144,CSplus1,12,0.0,0.025935696389812996,-0.5623633225596478,0.0
sub-144,CSminus1,13,0.0,0.011652249304743218,-0.2649442201683994,0.0
sub-144,CSplus1,14,0.1033,0.02103261536025221,-0.4550746185202466,0.1033
sub-144,CSminus1,15,0.0,0.010171761212597365,-0.23489916882372813,0.0
sub-144,CSplus1,16,0.0484,0.017487640400953602,-0.3828749101812742,0.0484
sub-144,CSplusUS1,17,0.0508,0.02720590037606176,0.6711736815360269,0.0508
sub-144,CSminus1,18,0.0114,0.008963952475845877,-0.2101940752119282,0.0114
sub-144,CSminus1,19,0.0,0.007964825278564859,-0.18956957396119586,0.0
sub-144,CSplus1,20,0.0,0.021030052093999718,-0.46365851901966054,0.0
sub-144,CSplus1,21,0.0767,0.01716992074379371,-0.3771938114201274,0.0767
sub-144,CSminus1,22,0.0,0.007128429569433675,-0.17213163288129998,0.0
sub-144,CSplus1,23,0.0551,0.01438508876878265,-0.3199576035198055,0.0551
sub-144,CSminus1,24,0.0285,0.006420967055900724,-0.15722700010302398,0.0285
sub-144,CSplusUS1,25,0.1018,0.024673097998913415,0.7229405005838168,0.1018
sub-144,CSplus1,26,0.0,0.018933937232253718,-0.42042677952609164,0.0
sub-144,CSminus1,27,0.0,0.005817069790105648,-0.14436704979714585,0.0
sub-144,CSplus1,28,0.0,0.015414749331527986,-0.3406358359164345,0.0
sub-144,CSplus1,29,0.0259,0.012900309001930186,-0.28871057001932443,0.0259
sub-144,CSminus1,30,0.0,0.005297365885392221,-0.13317905539873406,0.0
sub-144,CSminusUS2,31,0.027,0.01724951367875281,0.8766261130436296,0.027
sub-144,CSplus2,32,0.0,0.01100300026673069,-0.2501022910357895,0.0
sub-144,CSminus2,33,0.0142,0.012772816860218788,-0.2916790706554192,0.0142
sub-144,CSplus2,34,0.0,0.009524196712799426,-0.2200242736796197,0.0
sub-144,CSminusUS2,35,0.0281,0.02263705638109372,0.7687485303470163,0.0281
sub-144,CSminus2,36,0.0,0.016815539151197413,-0.37165386989463234,0.0
sub-144,CSplus2,37,0.0,0.008343644058620618,-0.19588883885939584,0.0
sub-144,CSminus2,38,0.0,0.013349389026427261,-0.29271580463618396,0.0
sub-144,CSminus2,39,0.0,0.010946195918770543,-0.24311847131100126,0.0
sub-144,CSplus2,40,0.0,0.007383107429360601,-0.1760943903612655,0.0
sub-144,CSminus2,41,0.0,0.00918261816560392,-0.2073912763890427,0.0
sub-144,CSminusUS2,42,0.0306,0.02024513343780551,0.8196730091560115,0.0306
sub-144,CSplus2,43,0.0223,0.006589283319963794,-0.15957826298178926,0.0223
sub-144,CSminusUS2,44,0.0196,0.027518584854561375,0.663906823431695,0.0196
sub-144,CSminus2,45,0.0,0.020408215975892714,-0.44328877589712273,0.0
sub-144,CSplus2,46,0.0,0.005924559420751182,-0.14560205108091906,0.0
sub-144,CSplus2,47,0.0,0.005361635637397232,-0.13363466049012454,0.0
sub-144,CSminus2,48,0.0,0.01610524853352303,-0.3469049870027657,0.0
sub-144,CSplus2,49,0.0,0.004880228557113172,-0.12328349562536378,0.0
sub-144,CSminusUS2,50,0.0336,0.025514812679422356,0.7144423960598845,0.0336
sub-144,CSminus2,51,0.0,0.019234547087628416,-0.41831055565148156,0.0
sub-144,CSplus2,52,0.0,0.004464968427606031,-0.11425171660879027,0.0
sub-144,CSminus2,53,0.0,0.015374095971424353,-0.33214642182426807,0.0
sub-144,CSminus2,54,0.0,0.012642948962628886,-0.2763726015469062,0.0
sub-144,CSplus2,55,0.0,0.004104010659757432,-0.10631056677271807,0.0
sub-144,CSminusUS2,56,0.0258,0.023011725418857626,0.7645089582028953,0.0258
sub-144,CSplus2,57,0.0,0.003788092284640915,-0.099280848622785,0.0
sub-144,CSminus2,58,0.0,0.01736545304499541,-0.3811058826278976,0.0
sub-144,CSplus2,59,0.0,0.003509874848113035,-0.09302017360582958,0.0
sub-144,CSminus2,60,0.0,0.013942839742574842,-0.30361688082023947,0.0
sub-144,CSminus2,61,0.0,0.011523914373696346,-0.2539511738079755,0.0
sub-144,CSplus2,62,0.0,0.0032634770503377803,-0.08741397491533465,0.0
sub-144,CSplus2,63,0.0,0.00304413621389146,-0.08236904069363365,0.0
sub-144,CSminusUS2,64,0.0273,0.02212112789485211,0.7824915759645128,0.0273
sub-144,CSplus2,65,0.0,0.0028479591029384496,-0.07780877568181031,0.0
sub-144,CSminus2,66,0.0,0.01664560449345051,-0.3664313987245823,0.0
sub-144,CSminus2,67,0.0159,0.013352970740491523,-0.2914602821098146,0.0159
sub-144,CSplus2,68,0.0,0.0026717358724052563,-0.07366967303464891,0.0
sub-144,CSminus2,69,0.0,0.011034574060332017,-0.24374585196140774,0.0
sub-178,CSplusUS1,1,3.9567,1.3552795646884561,0.5,3.9567
sub-178,CSplus1,2,2.3203,1.0827539400561412,-0.5983150506213708,2.3203
sub-178,CSminus1,3,0.1545,0.904740260335214,-0.5,0.1545
sub-178,CSplusUS1,4,0.8273,1.3184608502445185,0.520347432180454,0.8273
sub-178,CSminus1,5,0.1436,0.7267265806142941,-0.40168494937862415,0.1436
sub-178,CSplus1,6,3.3375,1.0539431156203685,-0.5824017919289509,3.3375
sub-178,CSplusUS1,7,1.8056,1.2958252151691179,0.532844768522875,1.8056
sub-178,CSminus1,8,0.2257,0.5855316153373156,-0.3237173309377064,0.2257
sub-178,CSplus1,9,3.134,1.036091764243939,-0.5725487914020592,3.134
sub-178,CSminus1,10,1.8444,0.4731474744960955,-0.2616629711892108,1.8444
sub-178,CSplusUS1,11,0.4273,1.2816967163782318,0.5406414725563257,0.4273
sub-178,CSplus1,12,0.8746,1.0248720005369722,-0.5663578586794354,0.8746
sub-178,CSminus1,13,0.1455,0.38339896873026835,-0.21210594778313394,0.1455
sub-178,CSplus1,14,0.143,0.822219013616027,-0.4544265086425067,0.143
sub-178,CSminus1,15,0.5078,0.31150181434088337,-0.1724019249039473,0.5078
sub-178,CSplus1,16,1.6462,0.6617020250512049,-0.36578639368359256,1.6462
sub-178,CSplusUS1,17,0.254,0.9846441670268207,0.7046677901421433,0.254
sub-178,CSminus1,18,0.0717,0.2537331587423784,-0.14049460605821354,0.0717
sub-178,CSminus1,19,0.0214,0.20718426685083555,-0.11477821993510486,0.0214
sub-178,CSplus1,20,0.5905,0.7883608440287849,-0.43576854396671116,0.5905
sub-178,CSplus1,21,0.0416,0.6332909293676513,-0.35010682864532194,0.0416
sub-178,CSminus1,22,0.0102,0.16957377336826032,-0.09399385261315937,0.0102
sub-178,CSplus1,23,0.1183,0.5103128507548167,-0.28218531162523125,0.1183
sub-178,CSminus1,24,0.0,0.13910589592962017,-0.07715084904431017,0.0
sub-178,CSplusUS1,25,0.1463,0.8629748244588605,0.7718687704818231,0.1463
sub-178,CSplus1,26,0.0632,0.6902997582251568,-0.38159397455238775,0.0632
sub-178,CSminus1,27,0.0,0.11436223887946298,-0.06346690737827161,0.0
sub-178,CSplus1,28,0.0198,0.5540429648863634,-0.3063127333839914,0.0198
sub-178,CSplus1,29,0.0402,0.44610223446715974,-0.246688849335853,0.0402
sub-178,CSminus1,30,0.0,0.09421884061111098,-0.052322197174871805,0.0
sub-178,CSminusUS2,31,0.0823,0.5283215990242343,0.956775941746305,0.0823
sub-178,CSplus2,32,0.6075,0.3602790280880939,-0.1992870895484184,0.6075
sub-178,CSminus2,33,0.0774,0.4203677149085254,-0.2324098254126131,0.0774
sub-178,CSplus2,34,0.0235,0.2918053789641785,-0.16146805782291643,0.0235
sub-178,CSminusUS2,35,0.0705,0.7862528302123157,0.814389601666131,0.0705
sub-178,CSminus2,36,0.0568,0.6250711715525538,-0.3453974118046973,0.0568
sub-178,CSplus2,37,0.0,0.23699537353028372,-0.13119325736460072,0.0
sub-178,CSminus2,38,0.0433,0.49871620611043865,-0.2755768936233126,0.0433
sub-178,CSminus2,39,0.0,0.3992517542082675,-0.22063585686997503,0.0
sub-178,CSplus2,40,0.0,0.19298639317910357,-0.10688071713842216,0.0
sub-178,CSminus2,41,0.0,0.3206507656417266,-0.17722992518975672,0.0
sub-178,CSminusUS2,42,0.0571,0.7088491761509582,0.8571918599787388,0.0571
sub-178,CSplus2,43,0.0254,0.15754563903154564,-0.08729727223937618,0.0254
sub-178,CSminusUS2,44,0.0521,1.0152612669939862,0.6879558291657475,0.0521
sub-178,CSminus2,45,0.0,0.807495283534034,-0.4461050022779187,0.0
sub-178,CSplus2,46,0.0,0.1289245391801441,-0.07147765140032139,0.0
sub-178,CSplus2,47,0.0,0.10574854408072586,-0.05866332718770108,0.0
sub-178,CSminus2,48,0.0,0.6445047857445073,-0.3560609977897503,0.0
sub-178,CSplus2,49,0.0,0.0869332573094421,-0.048256041379226705,0.0
sub-178,CSminusUS2,50,0.0722,0.9666600162000739,0.7148394364295857,0.0722
sub-178,CSminus2,51,0.1388,0.7706378654496951,-0.4257446500481871,0.1388
sub-178,CSplus2,52,0.0,0.0716202887719975,-0.03978229979423102,0.0
sub-178,CSminus2,53,0.0108,0.6164512920097228,-0.3405826885775954,0.0108
sub-178,CSminus2,54,0.0,0.494696946122823,-0.27335315387756315,0.0
sub-178,CSplus2,55,0.0,0.05912796384538506,-0.03286611633279091,0.0
sub-178,CSminusUS2,56,0.0773,0.8487390615579347,0.7799208433740361,0.0773
sub-178,CSplus2,57,0.0709,0.048913282845327755,-0.02720799523687824,0.0709
sub-178,CSminus2,58,0.0,0.6774828342936506,-0.3743435855038332,0.0
sub-178,CSplus2,59,0.0,0.040542442808622146,-0.022568655266434288,0.0
sub-178,CSminus2,60,1.0826,0.5426106153394464,-0.29984447590206703,1.0826
sub-178,CSminus2,61,0.2315,0.43597725911138807,-0.24095899879074176,0.2315
sub-178,CSplus2,62,0.0727,0.033667906157466364,-0.01875637578386312,0.0727
sub-178,CSplus2,63,0.0,0.028010497062313993,-0.015617121768595317,0.0
sub-178,CSminusUS2,64,0.066,0.801900541007066,0.8057609918697167,0.066
sub-178,CSplus2,65,0.1547,0.023345374703224904,-0.013026810025457664,0.1547
sub-178,CSminus2,66,0.2916,0.6400120003630312,-0.3536696504391644,0.2916
sub-178,CSminus2,67,2.223,0.5125498942324842,-0.2832564995491772,2.223
sub-178,CSplus2,68,0.1485,0.019491007639611122,-0.010885231802929614,0.1485
sub-178,CSminus2,69,0.1257,0.41179642552120715,-0.2276129287688498,0.1257
sub-063,CSplusUS1,1,1.5866,0.6348393804212711,0.5,1.5866
sub-063,CSminus1,2,0.0334,0.5190226463743038,-0.5,0.0334
sub-063,CSplus1,3,0.1839,0.5695328268026814,-0.546986506721718,0.1839
sub-063,CSplusUS1,4,0.3563,0.6286040825875941,0.5057208304940264,0.3563
sub-063,CSminus1,5,0.0198,0.4685124659459202,-0.45301349327828166,0.0198
sub-063,CSplus1,6,1.0713,0.5642401762232212,-0.5421308965971111,1.0713
sub-063,CSplus1,7,1.2482,0.5082663673102492,-0.4901301044040263,1.2482
sub-063,CSminus1,8,0.3818,0.42423758335121503,-0.41174781705059266,0.3818
sub-063,CSplusUS1,9,1.2524,0.5751527945736497,0.5554088013187413,1.2524
sub-063,CSminus1,10,0.0,0.38525535133597183,-0.3753377509475057,0.0
sub-063,CSplusUS1,11,0.6836,0.6332002403517472,0.501510883907747,0.6836
sub-063,CSplus1,12,0.4828,0.5680326493721817,-0.5455980721855752,0.4828
sub-063,CSminus1,13,0.1264,0.35079410055110904,-0.343076749946365,0.1264
sub-063,CSplus1,14,1.1694,0.5114205217398938,-0.4930098451911552,1.1694
sub-063,CSminus1,15,0.8891,0.32021660460602513,-0.31438243341764543,0.8891
sub-063,CSminus1,16,0.6399,0.29299256533375667,-0.28877076618875935,0.6399
sub-063,CSplus1,17,0.1206,0.46197792104635366,-0.4470011571700452,0.1206
sub-063,CSplusUS1,18,0.534,0.534406744849653,0.5934533894763017,0.534
sub-063,CSminus1,19,0.0624,0.26867759923167184,-0.265836459148195,0.0624
sub-063,CSplus1,20,0.0,0.4813707594106234,-0.4647879940463685,0.0
sub-063,CSplus1,21,1.0958,0.4350649430873648,-0.42165694843843887,1.0958
sub-063,CSminus1,22,0.0,0.24689698448789832,-0.24523789222456552,0.0
sub-063,CSplus1,23,0.7298,0.3944331323914446,-0.38373617837149643,0.7298
sub-063,CSplusUS1,24,0.417,0.47443672959732947,0.6497600922392514,0.417
sub-063,CSminus1,25,0.0192,0.22733294573382012,-0.22668537556866658,0.0192
sub-063,CSplus1,26,0.7965,0.4279460575705399,-0.41449987306791297,0.7965
sub-063,CSminus1,27,0.0357,0.20971460361238978,-0.20993190952061583,0.0357
sub-063,CSplus1,28,0.8488,0.38732218946095187,-0.3765999320587008,0.8488
sub-063,CSplus1,29,0.3858,0.35164374114020813,-0.34324596288270753,0.3858
sub-063,CSminus1,30,0.0,0.1938099566137785,-0.194765839265311,0.0
sub-063,CSminusUS2,31,0.042,0.29523616436815286,0.8189950368174258,0.042
sub-063,CSplus2,32,0.7085,0.32016564452929863,-0.31375273428421435,0.7085
sub-063,CSminus2,33,1.165,0.26739100882711775,-0.2624647820822516,1.165
sub-063,CSminusUS2,34,0.4433,0.35888066077734154,0.7603790967009273,0.4433
sub-063,CSplus2,35,0.0,0.29227893623813,-0.2875616895936105,0.0
sub-063,CSminus2,36,0.3456,0.3227047695982271,-0.31347237526537297,0.3456
sub-063,CSplus2,37,0.3978,0.2674811960122547,-0.26421291489084886,0.3978
sub-063,CSminus2,38,0.0409,0.29134676155298456,-0.2842100767406022,0.0409
sub-063,CSminus2,39,0.6007,0.26399788084516446,-0.2586395283660304,0.6007
sub-063,CSplus2,40,0.217,0.24535445045073484,-0.2433243316823403,0.217
sub-063,CSminusUS2,41,0.1658,0.35583176765932906,0.7638335798511366,0.1658
sub-063,CSminus2,42,0.1871,0.3199010024066083,-0.3102871477740203,0.1871
sub-063,CSplus2,43,0.0502,0.2255484039546683,-0.224576007362929,0.0502
sub-063,CSminusUS2,44,0.1239,0.4045401583262292,0.7187726163191577,0.1239
sub-063,CSminus2,45,0.2565,0.3625331180451425,-0.34978839190784977,0.2565
sub-063,CSplus2,46,0.115,0.20776753608897475,-0.20769815321503032,0.115
sub-063,CSplus2,47,0.0441,0.19176104986549772,-0.19246182244337898,0.0441
sub-063,CSminus2,48,0.5723,0.3261903978672037,-0.3160030783513336,0.5723
sub-063,CSplus2,49,0.0,0.17731495311626305,-0.17867161508209745,0.0
sub-063,CSminusUS2,50,0.2352,0.4103803201649955,0.7134502705305775,0.2352
sub-063,CSminus2,51,0.0,0.3679163494930846,-0.35470379382567246,0.0
sub-063,CSplus2,52,0.0,0.1642457573758028,-0.16615989540720394,0.0
sub-063,CSminus2,53,0.1302,0.331126788163551,-0.32051659306818275,0.1302
sub-063,CSminus2,54,0.5019,0.29907351492790957,-0.2906772255420944,0.5019
sub-063,CSplus2,55,0.1618,0.15239541835506815,-0.15478216388688915,0.1618
sub-063,CSminusUS2,56,0.0753,0.3868220950049835,0.7355058994402127,0.0753
sub-063,CSplus2,57,0.7775,0.14162724006212157,-0.14441332074615365,0.7775
sub-063,CSminus2,58,0.0404,0.34733461247488523,-0.3353821457795993,0.0404
sub-063,CSplus2,59,0.2932,0.13182253439338368,-0.13494462544789695,0.2932
sub-063,CSminus2,60,0.3901,0.3130529301799588,-0.30349862960027774,0.3901
sub-063,CSminusUS2,61,0.1804,0.3989435401366597,0.7243857951816364,0.1804
sub-063,CSplus2,62,0.0,0.122877878415773,-0.12628120462589557,0.0
sub-063,CSplus2,63,0.2197,0.1147028484515809,-0.11833999608277702,0.2197
sub-063,CSminus2,64,0.0534,0.3578942216983333,-0.3450738370215686,0.0534
sub-063,CSminus2,65,0.0994,0.32229019190865155,-0.31198180891000915,0.0994
sub-063,CSplus2,66,0.2761,0.10721813742050938,-0.11104804230200953,0.2761
sub-063,CSminus2,67,0.0618,0.2912373824013773,-0.2830680196678379,0.0618
sub-063,CSplus2,68,0.0,0.10035398239175013,-0.10434106617805342,0.0
sub-063,CSminus2,69,0.025,0.26401905279258064,-0.2576726343353309,0.025
sub-010,CSplusUS1,1,0.1631,0.007778096192935471,0.5,0.1631
sub-010,CSminus1,2,0.1242,0.005641840403473648,-0.5,0.1242
sub-010,CSplus1,3,0.0,0.006564406652037952,-0.5897232180363617,0.0
sub-010,CSplusUS1,4,0.0,0.007579775196242943,0.5268571016340844,0.0
sub-010,CSminus1,5,0.0,0.0047192741549093135,-0.41027678196363876,0.0
sub-010,CSplus1,6,0.0,0.006410819527515157,-0.5744514843033867,0.0
sub-010,CSplus1,7,0.0,0.005329019993831937,-0.46289792609323266,0.0
sub-010,CSminus1,8,0.0,0.0039950289030375695,-0.3474106655613624,0.0
sub-010,CSplusUS1,9,0.0,0.006615100963544617,0.6122919158455992,0.0
sub-010,CSminus1,10,0.0,0.0034243707756885554,-0.2998162828920603,0.0
sub-010,CSplusUS1,11,0.0,0.0077950827550398675,0.488786765835078,0.0
sub-010,CSplus1,12,0.0,0.0065790986255995715,-0.5935887460954673,0.0
sub-010,CSminus1,13,0.0,0.0029682120612887215,-0.26246687249544254,0.0
sub-010,CSplus1,14,0.0,0.005450204542901399,-0.47479018323503935,0.0
sub-010,CSminus1,15,0.0,0.0025988952031926593,-0.2324144261750946,0.0
sub-010,CSminus1,16,0.0,0.0022964133667356394,-0.20776087505122076,0.0
sub-010,CSplus1,17,0.0,0.0045678829650097775,-0.39565612739196016,0.0
sub-010,CSplusUS1,18,0.0138,0.006016461933090335,0.6626774762906879,0.0138
sub-010,CSminus1,19,0.0,0.002045984824936045,-0.18721656552494592,0.0
sub-010,CSplus1,20,0.0,0.0051808935637845015,-0.47187023194477934,0.0
sub-010,CSplus1,21,0.0,0.004347295569367031,-0.38257786117342985,0.0
